track_name,track_pop,artist,artist_pop,album,length,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days,youtube_platform_id,spotify_platform_id,tiktok_platform_id,itunes_platform_id,itunes_album_platform_id,song_guid
L$d,61,Luclover,41,Deaf 2 Society,103440,spotify:track:6f7jHMkHBJ9HVat7wjfkOr,0.863,0.348,3,-17.432,0,0.515,0.144,0.0,0.11,0.899,130.117,audio_features,6f7jHMkHBJ9HVat7wjfkOr,spotify:track:6f7jHMkHBJ9HVat7wjfkOr,https://api.spotify.com/v1/tracks/6f7jHMkHBJ9HVat7wjfkOr,https://api.spotify.com/v1/audio-analysis/6f7jHMkHBJ9HVat7wjfkOr,103440,4,49,"Luclover - ""L$D"" (Official Music Video)",Luclover,464882139,6700000,-28570,A8MBFfJV8zM,6f7jHMkHBJ9HVat7wjfkOr,7085791307943954433,1618950712,1618950711,ZKFrYRUKYHoV
The Magic Bomb (Questions I Get Asked) - Extended Mix,47,Hoàng Read,28,The Magic Bomb (Questions I Get Asked),331267,spotify:track:5gbszghyfBJXqS9YxJmoQo,0.736,0.904,7,-6.855,1,0.061,0.149,0.708,0.442,0.236,142.009,audio_features,5gbszghyfBJXqS9YxJmoQo,spotify:track:5gbszghyfBJXqS9YxJmoQo,https://api.spotify.com/v1/tracks/5gbszghyfBJXqS9YxJmoQo,https://api.spotify.com/v1/audio-analysis/5gbszghyfBJXqS9YxJmoQo,331268,4,50,Hoàng Read - The Magic Bomb (Questions I get asked) [Official Audio],Hoàng Read,697588854,6600000,0,WP6siC2e69A,5gbszghyfBJXqS9YxJmoQo,6939813781522369282,1563939400,1563939399,2xpiykzGNbSv
You Got It,70,Vedo,57,For You,203144,spotify:track:4lsHZ92XCFOQfzJFBTluk8,0.762,0.433,5,-8.937,1,0.187,0.143,0.0,0.118,0.394,122.074,audio_features,4lsHZ92XCFOQfzJFBTluk8,spotify:track:4lsHZ92XCFOQfzJFBTluk8,https://api.spotify.com/v1/tracks/4lsHZ92XCFOQfzJFBTluk8,https://api.spotify.com/v1/audio-analysis/4lsHZ92XCFOQfzJFBTluk8,203145,4,51,Vedo - You Got It (Official Music Video),vedothesinger,797984640,6400000,0,BKJDpuUfXxA,4lsHZ92XCFOQfzJFBTluk8,6796126109965502465,1501268772,1501268645,qWuMtSO6lxOp
"1, 2, 3 (Sped Up) - Hola, Comment Allez, Allez-Vous so Nice to Meet Ya",43,Hiko,64,"1, 2, 3 (Sped Up) - Hola, Comment Allez, Allez-Vous so Nice to Meet Ya",145486,spotify:track:4579tN5YziF7pJOIYTD2NU,0.775,0.854,5,-2.006,0,0.0485,0.602,1.58e-05,0.0926,0.835,112.874,audio_features,4579tN5YziF7pJOIYTD2NU,spotify:track:4579tN5YziF7pJOIYTD2NU,https://api.spotify.com/v1/tracks/4579tN5YziF7pJOIYTD2NU,https://api.spotify.com/v1/audio-analysis/4579tN5YziF7pJOIYTD2NU,145487,4,52,"Sofia Reyes - 1, 2, 3 (sped up) Lyrics ft. Jason Derulo & De La Ghetto | hola comment allez vous",Sofía Reyes & Jason Derulo & De La Ghetto,505535653,6400000,0,c6PP7bBsSh4,4579tN5YziF7pJOIYTD2NU,7093791030025243394,,,oz7ygdGifph1
Spongebob Tomfoolery - Dante9k Remix,33,David Snell,12,Spongebob Tomfoolery (Dante9k Remix),151680,spotify:track:5RUBtOzrUcM0tIRozgRtzA,0.831,0.445,0,-14.492,1,0.193,0.0257,0.908,0.113,0.508,125.015,audio_features,5RUBtOzrUcM0tIRozgRtzA,spotify:track:5RUBtOzrUcM0tIRozgRtzA,https://api.spotify.com/v1/tracks/5RUBtOzrUcM0tIRozgRtzA,https://api.spotify.com/v1/audio-analysis/5RUBtOzrUcM0tIRozgRtzA,151680,4,55,"Spongebob - ""Tomfoolery"" (Dante9k Remix)",David Snell,1590913470,6200000,0,4qXVIbs4CR0,5RUBtOzrUcM0tIRozgRtzA,6787142837377959937,,,uXtnSL0wuZHV
Absolutely Anything (I Used to Be so Beautiful Now Look At Me Tiktok) Originally Performed by Cg5 & or3O,11,DJ D MAN Xtreme,26,Trend and Viral Vol 2,217731,spotify:track:5Y9CZWiGpAw9R3xVyeb2OK,0.851,0.454,5,-3.983,0,0.0424,0.0268,0.000731,0.139,0.418,105.023,audio_features,5Y9CZWiGpAw9R3xVyeb2OK,spotify:track:5Y9CZWiGpAw9R3xVyeb2OK,https://api.spotify.com/v1/tracks/5Y9CZWiGpAw9R3xVyeb2OK,https://api.spotify.com/v1/audio-analysis/5Y9CZWiGpAw9R3xVyeb2OK,217732,4,56,Absolutely Anything by CG5 (feat. OR3O) [ORIGINAL Music Video],CG5,360632416,6200000,0,XsnWgZggi-4,5Y9CZWiGpAw9R3xVyeb2OK,6537743289095820303,1490598731,1490598362,4L7XCd1zqe3k
Party Girl,71,StaySolidRocky,58,Fallin',147800,spotify:track:3IJYUaN3tx04S4TYyZHKoP,0.73,0.439,6,-9.864,0,0.0609,0.747,0.0,0.0988,0.615,130.09,audio_features,3IJYUaN3tx04S4TYyZHKoP,spotify:track:3IJYUaN3tx04S4TYyZHKoP,https://api.spotify.com/v1/tracks/3IJYUaN3tx04S4TYyZHKoP,https://api.spotify.com/v1/audio-analysis/3IJYUaN3tx04S4TYyZHKoP,147800,4,58,StaySolidRocky- Party Girl (Official Music Video),StaySolidRocky,315688364,6100000,0,1KlNDZpCkHc,3IJYUaN3tx04S4TYyZHKoP,6802011143096339205,1509093876,1509093629,SutKFr06vDkG
Kill Em With Kindness,2,Selena Gomez,82,Teraz to ja rozdaję karty,217906,spotify:track:5SNChjE9B2dhZ86VQeyb59,0.757,0.884,10,-5.488,0,0.0404,0.00789,5.87e-05,0.0973,0.399,120.013,audio_features,5SNChjE9B2dhZ86VQeyb59,spotify:track:5SNChjE9B2dhZ86VQeyb59,https://api.spotify.com/v1/tracks/5SNChjE9B2dhZ86VQeyb59,https://api.spotify.com/v1/audio-analysis/5SNChjE9B2dhZ86VQeyb59,217907,4,59,Selena Gomez - Kill Em With Kindness,Selena Gomez,29507740,6100000,0,HHP5MKgK0o8,5SNChjE9B2dhZ86VQeyb59,85278241,1440836801,1440836725,5RMpBwonmxgw
Sunny Day,44,Ted Fresco,41,Sunny Day,108417,spotify:track:26566DizCMEaVKT1CQEoAY,0.715,0.563,10,-4.297,1,0.0697,0.325,0.00153,0.0937,0.465,89.964,audio_features,26566DizCMEaVKT1CQEoAY,spotify:track:26566DizCMEaVKT1CQEoAY,https://api.spotify.com/v1/tracks/26566DizCMEaVKT1CQEoAY,https://api.spotify.com/v1/audio-analysis/26566DizCMEaVKT1CQEoAY,108417,4,60,SUNNY DAY [Matteo Rossanese] (READ DESCRIPTION PLEASE),Ted Fresco,930083908,6000000,0,LEguyhRHM6U,26566DizCMEaVKT1CQEoAY,6773851609840486402,1582862823,1582862815,9HrNKb60JN1F
Happy Birthday (Song for Children),27,HeyKids Nursery Rhymes,32,Happy Birthday (Song for Children),100000,spotify:track:2kPq2QOlpQw044O3V4YnMB,0.859,0.403,5,-8.591,1,0.0375,0.154,0.0,0.104,0.571,119.972,audio_features,2kPq2QOlpQw044O3V4YnMB,spotify:track:2kPq2QOlpQw044O3V4YnMB,https://api.spotify.com/v1/tracks/2kPq2QOlpQw044O3V4YnMB,https://api.spotify.com/v1/audio-analysis/2kPq2QOlpQw044O3V4YnMB,100000,4,61,Happy Birthday Song for Children - HeyKids,HeyKids Nursery Rhymes,35343186,5900000,85714,MmdBrYiftzI,2kPq2QOlpQw044O3V4YnMB,6810062439317522433,,,BJsXkiZkVVij
Astronaut In The Ocean,0,Masked Wolf,64,Astronaut In The Ocean,132780,spotify:track:0jdso14vaFnpRazMLEZovF,0.778,0.695,4,-6.865,0,0.0913,0.174,0.0,0.151,0.472,149.996,audio_features,0jdso14vaFnpRazMLEZovF,spotify:track:0jdso14vaFnpRazMLEZovF,https://api.spotify.com/v1/tracks/0jdso14vaFnpRazMLEZovF,https://api.spotify.com/v1/audio-analysis/0jdso14vaFnpRazMLEZovF,132780,4,62,Masked Wolf - Astronaut In The Ocean (Official Music Video),MaskedWolf,617525452,5800000,0,MEg-oqI9qmw,0jdso14vaFnpRazMLEZovF,6816496693551450885,1547525311,1547525310,uqyl4IMJT6JV
Baby Shark,80,Pinkfong,64,Pinkfong Animal Songs,80927,spotify:track:5ygDXis42ncn6kYG14lEVG,0.829,0.886,8,-1.746,1,0.112,0.259,0.0,0.0559,0.777,115.056,audio_features,5ygDXis42ncn6kYG14lEVG,spotify:track:5ygDXis42ncn6kYG14lEVG,https://api.spotify.com/v1/tracks/5ygDXis42ncn6kYG14lEVG,https://api.spotify.com/v1/audio-analysis/5ygDXis42ncn6kYG14lEVG,80927,4,63,Baby Shark Dance | #babyshark Most Viewed Video | Animal Songs | PINKFONG Songs for Children,핑크퐁 Pinkfong,196337139,5800000,0,XqZsoesa55w,5ygDXis42ncn6kYG14lEVG,261516312592707584,1264976429,1264976423,6sNAHNa1ouof
Baarish Ban Jaana,63,Payal Dev,68,Baarish Ban Jaana,200250,spotify:track:3sFlG5sYt712TtjvWM8Ocb,0.553,0.866,5,-4.698,0,0.0514,0.12,0.0,0.228,0.719,79.953,audio_features,3sFlG5sYt712TtjvWM8Ocb,spotify:track:3sFlG5sYt712TtjvWM8Ocb,https://api.spotify.com/v1/tracks/3sFlG5sYt712TtjvWM8Ocb,https://api.spotify.com/v1/audio-analysis/3sFlG5sYt712TtjvWM8Ocb,200250,4,64,"Baarish Ban Jaana (Official Video) Payal Dev, Stebin Ben | Hina Khan, Shaheer Sheikh | Kunaal Vermaa",Payal Dev & Stebin Ben,17546677,5600000,296428,KVh4KtUSW3A,3sFlG5sYt712TtjvWM8Ocb,6966764826894829570,1569008031,1569007622,LKz7GYtTHRas
What You Know Bout Love,5,Pop Smoke,79,Spring Cleaning,160000,spotify:track:3RJE91O6eXupu5QjXIDHzM,0.584,0.547,7,-8.502,0,0.382,0.655,1.64e-06,0.134,0.56,83.917,audio_features,3RJE91O6eXupu5QjXIDHzM,spotify:track:3RJE91O6eXupu5QjXIDHzM,https://api.spotify.com/v1/tracks/3RJE91O6eXupu5QjXIDHzM,https://api.spotify.com/v1/audio-analysis/3RJE91O6eXupu5QjXIDHzM,160000,4,65,POP SMOKE - WHAT YOU KNOW BOUT LOVE (Official Video),POP SMOKE 💫,498766037,5600000,0,uuodbSVO3z0,3RJE91O6eXupu5QjXIDHzM,6847647314127932166,1521888684,1521888462,sOjhyGP4ZQnG
Rumors,59,Jake Miller,52,Rumors,186102,spotify:track:6llBOJ6HLHvlVnKeZqhXk8,0.883,0.712,1,-4.769,0,0.0465,0.134,0.0,0.106,0.825,120.022,audio_features,6llBOJ6HLHvlVnKeZqhXk8,spotify:track:6llBOJ6HLHvlVnKeZqhXk8,https://api.spotify.com/v1/tracks/6llBOJ6HLHvlVnKeZqhXk8,https://api.spotify.com/v1/audio-analysis/6llBOJ6HLHvlVnKeZqhXk8,186103,4,66,Jake Miller - Rumors (Official Music Video),Jake Miller,60384846,5600000,0,wfkGR6PlWDk,6llBOJ6HLHvlVnKeZqhXk8,6704937747389351937,1538995967,1538993712,jYIFwJSxOxyW
"1,2,3,4 (One, Two, Three, Four) - Fun Elektro Mix",35,Funbeat,18,"1,2,3,4 (One,Two,Three,Four)",319128,spotify:track:2qAP2Zko7BadUmhj5mGDH0,0.915,0.924,0,-3.389,1,0.0563,0.00456,0.341,0.0485,0.937,128.984,audio_features,2qAP2Zko7BadUmhj5mGDH0,spotify:track:2qAP2Zko7BadUmhj5mGDH0,https://api.spotify.com/v1/tracks/2qAP2Zko7BadUmhj5mGDH0,https://api.spotify.com/v1/audio-analysis/2qAP2Zko7BadUmhj5mGDH0,319129,4,68,"1, 2, 3, 4 (One, Two, Three, Four) (Fun Radio Edit)",Funbeat,149457270,5500000,0,cbmYhpPYzJ0,2qAP2Zko7BadUmhj5mGDH0,6709398653733177345,,,arcwLcF0yvKw
"my money dont jiggle jiggle, it falls",0,SOULGRABBER,0,"my money dont jiggle jiggle, it falls",96304,spotify:track:4suCwJOOBSCCyaFkcqmUb7,0.865,0.603,1,-6.058,1,0.075,0.315,7.17e-05,0.428,0.828,100.006,audio_features,4suCwJOOBSCCyaFkcqmUb7,spotify:track:4suCwJOOBSCCyaFkcqmUb7,https://api.spotify.com/v1/tracks/4suCwJOOBSCCyaFkcqmUb7,https://api.spotify.com/v1/audio-analysis/4suCwJOOBSCCyaFkcqmUb7,96305,4,69,My Money Don’t Jiggle It Folds TikTok (Lyrics) Extended Version,Duke & Jones & Louis Theroux,983843830,5500000,-28570,UN6oMdALC_8,4suCwJOOBSCCyaFkcqmUb7,7075729123557100294,1623742151,1623742122,86NJeWI5IALP
Flowers,95,Miley Cyrus,84,Flowers,200454,spotify:track:0yLdNVWF3Srea0uzk55zFn,0.707,0.681,0,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,audio_features,0yLdNVWF3Srea0uzk55zFn,spotify:track:0yLdNVWF3Srea0uzk55zFn,https://api.spotify.com/v1/tracks/0yLdNVWF3Srea0uzk55zFn,https://api.spotify.com/v1/audio-analysis/0yLdNVWF3Srea0uzk55zFn,200455,4,70,Miley Cyrus - Flowers (Official Video),Miley Cyrus,794876001,5400000,0,G7KNmW9a75Y,0yLdNVWF3Srea0uzk55zFn,7187816271247853569,1663973562,1663973555,aUerdQVx5CY9
Myself,68,Bazzi,69,COSMIC,167552,spotify:track:5YLHLxoZsodDWjqSgjhBf3,0.745,0.561,9,-5.513,0,0.072,0.465,1.12e-06,0.0338,0.902,195.918,audio_features,5YLHLxoZsodDWjqSgjhBf3,spotify:track:5YLHLxoZsodDWjqSgjhBf3,https://api.spotify.com/v1/tracks/5YLHLxoZsodDWjqSgjhBf3,https://api.spotify.com/v1/audio-analysis/5YLHLxoZsodDWjqSgjhBf3,167553,4,71,Bazzi - Myself [Official Music Video],Bazzi,465596057,5300000,0,VgKjHh1Y-1Y,5YLHLxoZsodDWjqSgjhBf3,6566091950947044097,1369438949,1369438774,C1n7DyHOrOyK
Lose Control,79,MEDUZA,75,Lose Control,168387,spotify:track:7CHi4DtfK4heMlQaudCuHK,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,audio_features,7CHi4DtfK4heMlQaudCuHK,spotify:track:7CHi4DtfK4heMlQaudCuHK,https://api.spotify.com/v1/tracks/7CHi4DtfK4heMlQaudCuHK,https://api.spotify.com/v1/audio-analysis/7CHi4DtfK4heMlQaudCuHK,168387,4,72,"MEDUZA, Becky Hill, Goodboys - Lose Control (Official Video)",Becky Hill & GOODBOYSOFF & Meduza,618587347,5200000,0,-3P2USPFDcE,7CHi4DtfK4heMlQaudCuHK,6743772128031557633,1481872810,1481872806,DNfAHUciEXtK
De la Mia Personal,24,J Alvarez,66,De la Mia Personal,223666,spotify:track:7DdhSHrNU3R3iVQbfVbaaT,0.791,0.79,2,-6.164,0,0.0646,0.173,0.0,0.14,0.605,93.016,audio_features,7DdhSHrNU3R3iVQbfVbaaT,spotify:track:7DdhSHrNU3R3iVQbfVbaaT,https://api.spotify.com/v1/tracks/7DdhSHrNU3R3iVQbfVbaaT,https://api.spotify.com/v1/audio-analysis/7DdhSHrNU3R3iVQbfVbaaT,223667,4,73,J Alvarez - De La Mia Personal (Official Music Video),Harvey,166100820,5200000,0,jnS-K7pCbJw,7DdhSHrNU3R3iVQbfVbaaT,301294725590913024,,,bsmFvGLi2trr
Barbie Girl - I'm a Barbie Girl,30,Lady Aqua,44,Hello (I Want U Back With Ur Love),209893,spotify:track:2pGVxp5m3Wam5G8mmg8ujC,0.751,0.947,11,-2.96,1,0.0597,0.0178,0.0184,0.372,0.709,129.959,audio_features,2pGVxp5m3Wam5G8mmg8ujC,spotify:track:2pGVxp5m3Wam5G8mmg8ujC,https://api.spotify.com/v1/tracks/2pGVxp5m3Wam5G8mmg8ujC,https://api.spotify.com/v1/audio-analysis/2pGVxp5m3Wam5G8mmg8ujC,209893,4,74,Barbie Girl (I'm a Barbie Girl),Lady Aqua,183828516,5171432,1914288,e_OorZXOMDk,2pGVxp5m3Wam5G8mmg8ujC,6735291008394725377,,,GAya4wb591Xm
Señorita,9,Shawn Mendes,81,Digster Pop Sommerhits,190960,spotify:track:7yaN2J1dsT0OjTiIdP5h5p,0.755,0.528,9,-6.606,0,0.0285,0.0352,0.0,0.0859,0.779,116.957,audio_features,7yaN2J1dsT0OjTiIdP5h5p,spotify:track:7yaN2J1dsT0OjTiIdP5h5p,https://api.spotify.com/v1/tracks/7yaN2J1dsT0OjTiIdP5h5p,https://api.spotify.com/v1/audio-analysis/7yaN2J1dsT0OjTiIdP5h5p,190960,4,75,"Shawn Mendes, Camila Cabello - Señorita",Shawn Mendes & Camila Cabello,196926299,5100000,0,Pkh8UtuejGw,7yaN2J1dsT0OjTiIdP5h5p,6704854531001289474,1468910018,1468910011,5hwqzrBm7fUJ
The Weekend,77,SZA,87,Ctrl,272186,spotify:track:6gU9OKjOE7ghfEd55oRO57,0.4,0.366,8,-9.405,0,0.0597,0.242,0.0,0.126,0.161,73.313,audio_features,6gU9OKjOE7ghfEd55oRO57,spotify:track:6gU9OKjOE7ghfEd55oRO57,https://api.spotify.com/v1/tracks/6gU9OKjOE7ghfEd55oRO57,https://api.spotify.com/v1/audio-analysis/6gU9OKjOE7ghfEd55oRO57,272187,3,76,SZA - The Weekend (Official Video),Calvin Harris,64492154,5100000,-100000,cMD63TwzB1o,6gU9OKjOE7ghfEd55oRO57,6710278336775539461,1239977718,1239977075,sD7Qfw3R1xW3
Mi tesoro (feat. Nicky Jam),61,Zion & Lennox,75,Motivan2,246653,spotify:track:5HABnFSYvl6mTmg8nSdzHa,0.725,0.711,10,-4.544,1,0.0335,0.0821,0.0,0.0931,0.477,93.003,audio_features,5HABnFSYvl6mTmg8nSdzHa,spotify:track:5HABnFSYvl6mTmg8nSdzHa,https://api.spotify.com/v1/tracks/5HABnFSYvl6mTmg8nSdzHa,https://api.spotify.com/v1/audio-analysis/5HABnFSYvl6mTmg8nSdzHa,246653,4,77,Zion & Lennox - Mi Tesoro (feat. Nicky Jam) | Video Oficial,zionylennox & Nicky Jam,57634034,5000000,0,645P-yi-7Cg,5HABnFSYvl6mTmg8nSdzHa,224823283911897089,1148109162,1148108790,Zs8YEMou6Fo4
Alarm,60,Anne-Marie,79,Alarm,205593,spotify:track:0OwX5aROoW1Iip8FV51Efg,0.756,0.589,0,-5.093,1,0.232,0.0812,0.0,0.176,0.811,146.928,audio_features,0OwX5aROoW1Iip8FV51Efg,spotify:track:0OwX5aROoW1Iip8FV51Efg,https://api.spotify.com/v1/tracks/0OwX5aROoW1Iip8FV51Efg,https://api.spotify.com/v1/audio-analysis/0OwX5aROoW1Iip8FV51Efg,205593,4,78,Anne-Marie - Alarm [Official Video],ANNEMARIE,22673306,5000000,0,r3RXHOTMmLw,0OwX5aROoW1Iip8FV51Efg,146607985811750912,1418704723,1418704441,CW1TKiaSrgnA
Supalonely,0,BENEE,64,Pomlad 2021,223488,spotify:track:2mWTH9kjYqQ2QooiyOd0No,0.861,0.62,7,-4.73,1,0.0552,0.305,4.99e-05,0.125,0.824,128.972,audio_features,2mWTH9kjYqQ2QooiyOd0No,spotify:track:2mWTH9kjYqQ2QooiyOd0No,https://api.spotify.com/v1/tracks/2mWTH9kjYqQ2QooiyOd0No,https://api.spotify.com/v1/audio-analysis/2mWTH9kjYqQ2QooiyOd0No,223488,4,79,BENEE - Supalonely ft. Gus Dapperton,gus dapperton & beneemusic,568179196,4900000,0,Rb6Scz-5YOs,2mWTH9kjYqQ2QooiyOd0No,6759409576673560577,1486928237,1486928133,lL4H4INmH9L4
Life Goes On,78,Oliver Tree,73,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",161803,spotify:track:0eu4C55hL6x29mmeAjytzC,0.7,0.49,0,-5.187,1,0.076,0.186,0.0,0.117,0.569,79.982,audio_features,0eu4C55hL6x29mmeAjytzC,spotify:track:0eu4C55hL6x29mmeAjytzC,https://api.spotify.com/v1/tracks/0eu4C55hL6x29mmeAjytzC,https://api.spotify.com/v1/audio-analysis/0eu4C55hL6x29mmeAjytzC,161803,4,80,Oliver Tree - Life Goes On [Music Video],Oliver Tree,249249011,4900000,0,8F2s8ivKXNY,0eu4C55hL6x29mmeAjytzC,7000772466247289606,1569456896,1569456892,1HZ670grjscO
Goa Beach,59,Tony Kakkar,59,Goa Beach,218519,spotify:track:4obyqyCX0Vx839PTsz1OGf,0.913,0.622,7,-7.178,1,0.177,0.125,0.0,0.0789,0.781,110.011,audio_features,4obyqyCX0Vx839PTsz1OGf,spotify:track:4obyqyCX0Vx839PTsz1OGf,https://api.spotify.com/v1/tracks/4obyqyCX0Vx839PTsz1OGf,https://api.spotify.com/v1/audio-analysis/4obyqyCX0Vx839PTsz1OGf,218520,4,82,GOA BEACH - @TonyKakkar  Neha Kakkar | Aditya Narayan | Kat | Anshul Garg | Hindi Song 2020,Ski mask babe & Neha Kakkar,131932325,4814284,114284,n5WnMJ0J6qA,4obyqyCX0Vx839PTsz1OGf,6788074412886330113,,,AwdUVkt2xnR9
Perfect,90,Ed Sheeran,88,÷ (Deluxe),263400,spotify:track:0tgVpDi06FyKpA1z0VMD4v,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,audio_features,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400,3,84,Ed Sheeran - Perfect (Official Music Video),Ed Sheeran,398718522,4700000,57142,2Vv-BfVoq4g,0tgVpDi06FyKpA1z0VMD4v,6655492047723563778,1193683175,1193682944,XdNKNMLFh6tp
Happy Birthday,7,Jovanie,32,Happy Birthday,27870,spotify:track:7HJXKr1ZtlFV7o9OxNcsq1,0.841,0.65,8,-7.415,1,0.0904,0.11,5.26e-06,0.081,0.368,154.962,audio_features,7HJXKr1ZtlFV7o9OxNcsq1,spotify:track:7HJXKr1ZtlFV7o9OxNcsq1,https://api.spotify.com/v1/tracks/7HJXKr1ZtlFV7o9OxNcsq1,https://api.spotify.com/v1/audio-analysis/7HJXKr1ZtlFV7o9OxNcsq1,27871,4,85,Happy Birthday,Jovanie,35193733,4700000,14284,8YLMNStcTe4,7HJXKr1ZtlFV7o9OxNcsq1,6684780595416926210,1457867297,1457867281,jWUe3ALPMeJM
SugarCrash!,74,ElyOtto,53,SugarCrash!,80080,spotify:track:2ePtv8MlBO9nuuXABqAfEX,0.748,0.734,0,-6.499,1,0.124,0.524,1.15e-05,0.0975,0.368,97.753,audio_features,2ePtv8MlBO9nuuXABqAfEX,spotify:track:2ePtv8MlBO9nuuXABqAfEX,https://api.spotify.com/v1/tracks/2ePtv8MlBO9nuuXABqAfEX,https://api.spotify.com/v1/audio-analysis/2ePtv8MlBO9nuuXABqAfEX,80081,4,86,ElyOtto - SugarCrash! (Official Video),ElyOtto,1548567686,4700000,0,6uaq8GJJxAQ,2ePtv8MlBO9nuuXABqAfEX,6920125567752734722,1558712882,1558712881,qS7OMDqq2TJ5
Pagodão do Birimbola (Tchubirabirom),19,Os Quebradeiras,55,Pagodão do Birimbola (Tchubirabirom),125333,spotify:track:75vGTHuhbJDrZ0oPb3FXQ9,0.886,0.922,1,-6.633,1,0.0561,0.284,0.00112,0.0534,0.958,140.046,audio_features,75vGTHuhbJDrZ0oPb3FXQ9,spotify:track:75vGTHuhbJDrZ0oPb3FXQ9,https://api.spotify.com/v1/tracks/75vGTHuhbJDrZ0oPb3FXQ9,https://api.spotify.com/v1/audio-analysis/75vGTHuhbJDrZ0oPb3FXQ9,125333,4,87,PAGODÃO DO BIRIMBOLA  - OS QUEBRADEIRAS MOUSIK E MACHADEZ | MILLENNIUM COREOGRAFIA 🇧🇷,Mousik & Quebradeiras & machadez,410621303,4700000,0,IPgIKOEPVYc,75vGTHuhbJDrZ0oPb3FXQ9,7156670017886358277,1653483015,1653483012,tQOLQBAn8s3N
Paradise,54,TELL YOUR STORY music by Ikson™,43,Paradise,231031,spotify:track:0qmJimv9uh5oiDEwmOrBk3,0.708,0.812,9,-4.475,1,0.0888,0.289,2.73e-05,0.125,0.0719,103.004,audio_features,0qmJimv9uh5oiDEwmOrBk3,spotify:track:0qmJimv9uh5oiDEwmOrBk3,https://api.spotify.com/v1/tracks/0qmJimv9uh5oiDEwmOrBk3,https://api.spotify.com/v1/audio-analysis/0qmJimv9uh5oiDEwmOrBk3,231032,4,89,#40 Paradise (Official),Ikson®,304135472,4614284,114284,TiQ7aug-GwI,0qmJimv9uh5oiDEwmOrBk3,6810180973628491777,1413235362,1413234470,yexQHptUL6oq
Unstoppable,84,Sia,81,This Is Acting (Deluxe Version),217746,spotify:track:1yvMUkIOTeUNtNWlWRgANS,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,audio_features,1yvMUkIOTeUNtNWlWRgANS,spotify:track:1yvMUkIOTeUNtNWlWRgANS,https://api.spotify.com/v1/tracks/1yvMUkIOTeUNtNWlWRgANS,https://api.spotify.com/v1/audio-analysis/1yvMUkIOTeUNtNWlWRgANS,217747,4,90,Sia - Unstoppable (Official Video - Live from the Nostalgic For The Present Tour),Sia,512475365,4600000,0,YaEG2aWJnZ8,1yvMUkIOTeUNtNWlWRgANS,6990441958090999809,1055074639,1055074478,wvGTXRigASyS
Suicidal,79,YNW Melly,74,Melly vs. Melvin,222997,spotify:track:1iSqfoUFnQwV0QW1EfUit8,0.735,0.369,9,-9.682,0,0.0688,0.334,0.0,0.126,0.235,140.004,audio_features,1iSqfoUFnQwV0QW1EfUit8,spotify:track:1iSqfoUFnQwV0QW1EfUit8,https://api.spotify.com/v1/tracks/1iSqfoUFnQwV0QW1EfUit8,https://api.spotify.com/v1/audio-analysis/1iSqfoUFnQwV0QW1EfUit8,222997,4,93,YNW Melly -  Suicidal [Official Video],YNW Melly,255414911,4600000,0,9OmgXxiKV7A,1iSqfoUFnQwV0QW1EfUit8,6768934736241920773,1488663772,1488663766,cnZYctbMWAEj
Dance Monkey,0,Tones And I,68,Dance Monkey,209754,spotify:track:421leiR6jKlH5KDdwLYrOs,0.824,0.592,6,-6.4,0,0.0969,0.693,0.000158,0.178,0.54,98.074,audio_features,421leiR6jKlH5KDdwLYrOs,spotify:track:421leiR6jKlH5KDdwLYrOs,https://api.spotify.com/v1/tracks/421leiR6jKlH5KDdwLYrOs,https://api.spotify.com/v1/audio-analysis/421leiR6jKlH5KDdwLYrOs,209755,4,95,TONES AND I - DANCE MONKEY (OFFICIAL VIDEO),Tones And I,282713465,4600000,-85714,q0hyYWKXF0Q,421leiR6jKlH5KDdwLYrOs,6717552289336314629,1475546088,1475546087,O3rBl7VkgN9D
Calm Down,51,Rema,78,Calm Down,219813,spotify:track:0prHRcmwD2Kk6no5sMovDD,0.811,0.781,11,-6.333,1,0.0428,0.376,0.001,0.121,0.824,107.007,audio_features,0prHRcmwD2Kk6no5sMovDD,spotify:track:0prHRcmwD2Kk6no5sMovDD,https://api.spotify.com/v1/tracks/0prHRcmwD2Kk6no5sMovDD,https://api.spotify.com/v1/audio-analysis/0prHRcmwD2Kk6no5sMovDD,219813,4,96,Rema - Calm Down (Official Music Video),Rema,599909509,4571420,171420,CQLsdm1ZYAw,0prHRcmwD2Kk6no5sMovDD,7060633760082511873,1608019605,1608019599,B57tKCm2ArJq
